Date,Sentiment,Sentiment_coverage,Sentiment_Trends,Sentiment_Wiki,trend_generative_ai,trend_machine_learning,trend_chatgpt,large_language_model,trend_artificial_intelligence,wiki_Artificial_intelligence,wiki_ChatGPT,wiki_Large_language_model,wiki_OpenAI,wiki_Machine_learning,Sentiment_Consumer,Sentiment_EPU,Sentiment_VIX,Sentiment_Trends_z,Sentiment_Wiki_z,Sentiment_Consumer_z,Sentiment_EPU_z,Sentiment_VIX_z
1994-09-30,-0.31584221941833285,macro,,,,,,,,,,,,,91.5,90.63002,13.233333333333333,,,0.5186739605435703,-0.6229477921992159,-0.843252826599353
1994-10-31,-0.2940398441781094,macro,,,,,,,,,,,,,92.7,76.49899,15.245238095238093,,,0.6036092388254329,-0.91603329386787,-0.5696954774918911
1994-11-30,-0.1627757451304016,macro,,,,,,,,,,,,,91.6,91.77528,16.383809523809525,,,0.5257519004003918,-0.599194456338982,-0.41488467945261454
1994-12-31,-0.1800764439899745,macro,,,,,,,,,,,,,95.1,91.795,14.177142857142858,,,0.7734797953891572,-0.5987854524593705,-0.7149236748997102
1995-01-31,-0.09561493919807566,macro,,,,,,,,,,,,,97.6,107.95494,12.274285714285714,,,0.9504282918097041,-0.26361921745489103,-0.9736538919490401
1995-02-28,-0.34060288131498995,macro,,,,,,,,,,,,,95.1,86.32307,11.47,,,0.7734797953891572,-0.7122763550436662,-1.083012084290461
1995-03-31,-0.4791551185288063,macro,,,,,,,,,,,,,90.3,78.09662,12.166521739130435,,,0.4337386822617076,-0.8828975500451699,-0.9883064878029566
1995-04-30,-0.49842313018809253,macro,,,,,,,,,,,,,92.5,65.99178,12.442631578947369,,,0.589453359111789,-1.1339587327062208,-0.9507640169698457
1995-05-31,-0.5099134274550474,macro,,,,,,,,,,,,,89.8,74.70236,12.265909090909092,,,0.39834898297759824,-0.9532964094980085,-0.9747928558447321
1995-06-30,-0.42385319676557165,macro,,,,,,,,,,,,,92.7,79.67356,11.896818181818183,,,0.6036092388254329,-0.8501909284470722,-1.0249779006750757
1995-07-31,-0.3325113850123535,macro,,,,,,,,,,,,,94.4,83.03811,12.514,,,0.723934216391405,-0.7804082710866906,-0.9410601003417748
